Timestamp,Age,Gender,City,Position,Total years of experience,Seniority level,main technology,Yearly salary,Yearly bonus,Number of vacation days,Main language at work,Company type,Contract duration,Employment status,Company business sector
12/14/2018,29,Male,Berlin,Software Engineer,5,Middle,PHP,65000,8000,30,English,Product,1 year,Full-time employee,commerce
12/14/2018,29,Male,Stuttgart,Designer (UI/UX),6,Senior,C/C++,125000,8535,30,English,Product,1 year,Full-time employee,commerce
12/14/2018,35,Male,Berlin,Backend Developer,10,Senior,Javascript / Typescript,68000,6800,26,English,Product,1 year,Full-time employee,commerce
12/14/2018,36,Male,Berlin,Mobile Developer,13,Senior,PHP,80000,0,25,English,Startup,1 year,Full-time employee,Finance / Insurance
12/14/2018,29,Male,Munich,Data Scientist,7,Senior,Python,40000,5000,25,Deutsch,Product,more than 1 year,Full-time employee,Finance / Insurance
12/14/2018,28,Female,Stuttgart ,QA Engineer,5,Middle,Not Relevant,60000,5000,30,English,Agency,1 year,Full-time employee,Manufacture
12/14/2018,32,Male,Berlin,Backend Developer,13,Senior,Kotlin,65000,5000,30,English,Startup,1 year,Full-time employee,Media
12/14/2018,38,Male,Berlin,Mobile Developer,15,Senior,.NET,92000,0,30,English,Product,1 year,Full-time employee,Health
12/14/2018,31,Male,Berlin,Backend Developer,8,Senior,Swift,75000,8535,29,English,Startup,1 year,Full-time employee,commerce
12/14/2018,32,Male,Berlin,Engineering Manager,5,Senior,Java,70000,7800,30,English,ipo,1 year,Full-time employee,Finance / Insurance
12/14/2018,38,Male,Munich,QA Engineer,16,Middle,Java,58000,0,24,Deutsch,Product,1 year,Full-time employee,Catering
12/14/2018,30,Male,Berlin,DevOps,6,Senior,Java,76000,6300,30,English,e-commerce,1 year,Full-time employee,commerce
12/14/2018,32,Male,Berlin,Backend Developer,9,Senior,R,75000,8535,30,English,Product,more than 1 year,Full-time employee,Transport
12/14/2018,27,Male,Munich,Software Engineer,6,Senior,.NET,65000,8535,30,English,Startup,1 year,Full-time employee,Software Development
12/14/2018,27,Male,Munich,C/C++/Java developer,6,Senior,Javascript / Typescript,75000,1000,30,English,Product,1 year,Full-time employee,Scientific Activities
12/14/2018,36,Male,Berlin,Backend Developer,12,Senior,Not Relevant,80000,0,24,English,Product,1 year,Full-time employee,commerce
12/14/2018,32,Male,Munich,Mobile Developer,9,Senior,No data,80000,10100,26,English,Outsource,1 year,Full-time employee,Logistics
12/14/2018,36,Male,Berlin,DevOps Manager,10,No data,Not Relevant,83000,0,30,English,Product,1 year,Full-time employee,commerce
12/14/2018,32,Male,Munich,Software Engineer,11,Senior,Not Relevant,80000,0,30,Deutsch,Product,1 year,Full-time employee,Finance / Insurance
12/14/2018,32,Male,Berlin,Software Engineer,5,Senior,PHP,87000,8535,28,English,Startup,1 year,Full-time employee,commerce
12/14/2018,32,Female,Munich,Software Engineer,9,Senior,Java,80000,15000,30,English,Product,1 year,Full-time employee,Finance / Insurance
12/14/2018,26,Male,Munich,Software Engineer,3,Middle,Javascript / Typescript,58000,0,27,Russian,Product,1 year,Full-time employee,commerce
12/14/2018,39,Male,Munich,Frontend Developer,15,Senior,Python,68000,8535,30,English,Startup,1 year,Full-time employee,Transport
12/14/2018,25,Male,Berlin,ML Engineer,3,Middle,Javascript / Typescript,48500,5000,20,English,Product,more than 1 year,Full-time employee,commerce
12/14/2018,32,Male,Munich,Engineering Manager,8,Senior,Javascript / Typescript,72000,5000,20,English,Product,more than 1 year,Full-time employee,commerce
12/14/2018,31,Male,Berlin,Software Engineer,0,Junior,C/C++,49000,8535,28,English,Product,1 year,Full-time employee,Transport
12/14/2018,52,Male,No data,Backend Developer,7,Middle,Swift,34000,8535,24,Deutsch,No data,1 year,Full-time employee,Health
12/14/2018,26,Male,Munich,Software Engineer,5,Middle,Kotlin,68000,8535,28,English,Product,1 year,Full-time employee,commerce
12/14/2018,28,Female,Berlin,Software Engineer,7,Senior,Javascript / Typescript,75000,8000,30,English,Startup,1 year,Full-time employee,Media
12/14/2018,31,Female,Berlin,Data Scientist,10,Senior,Java,95000,8535,25,English,Startup,1 year,Full-time employee,Finance / Insurance
12/14/2018,26,Male,Munich,Software Engineer,7,Middle,Javascript / Typescript,70500,7000,28,English,Product,1 year,Full-time employee,Finance / Insurance
12/14/2018,32,Female,Berlin,QA Engineer,12,Senior,Java,65000,0,24,English,Product,1 year,Full-time employee,Finance / Insurance
12/14/2018,50,Male,Bayern,Backend Developer,20,Senior,Not Relevant,96000,37000,30,Deutsch,Product,1 year,Full-time employee,commerce
12/14/2018,22,Male,Berlin,ML Engineer,5,Middle,PHP,65000,5000,28,English,Product,1 year,Full-time employee,Tourism
12/14/2018,34,Female,Munich,QA Engineer,11,Senior,Javascript / Typescript,83000,8535,30,Russian,Product,1 year,Full-time employee,commerce
12/14/2018,32,Male,Munich,Software Engineer,4,Middle,No data,78000,7000,28,English,Product,1 year,Full-time employee,commerce
12/14/2018,33,Male,Berlin,Team Lead,4,Middle,PHP,45000,8535,30,English,Startup,1 year,Full-time employee,Transport
12/14/2018,32,Male,Berlin,Tech Lead,8,Middle,Scala,65000,8535,30,English,Product,1 year,Full-time employee,Transport
12/14/2018,37,Male,Munich,Network Administrator,10,Senior,PHP,120000,8535,28,Deutsch,Product,1 year,Full-time employee,Manufacture
12/14/2018,38,Male,Berlin,Security Manager,5,Senior,No data,85000,8535,25,English,Product,1 year,Full-time employee,Software Development
12/14/2018,32,Male,Stuttgart,QA Engineer,3,Middle,Not Relevant,65000,8535,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,37,Male,TÃ¼bingen,Consultant Data Analytics,15,Senior,Python,65000,8535,28,English,Product,1 year,Full-time employee,commerce
12/15/2018,34,Male,Berlin,BI IT Consultant,10,Senior,Not Relevant,86000,0,30,English,Product,1 year,Full-time employee,Finance / Insurance
12/15/2018,28,Female,Berlin,Graphic Designer,3,Middle,Python,68000,8535,26,English,Product,1 year,Full-time employee,IT
12/15/2018,31,Male,Berlin,Software Engineer,11,Senior,Kotlin,61000,8535,29,English,Product,1 year,Self-employed (freelancer),Health
12/15/2018,25,Male,Berlin,Backend Developer,5,Senior,Python,60000,8535,28,English,Product,1 year,Full-time employee,HR
12/15/2018,25,Male,Berlin,Frontend Developer,4,Middle,Swift,48000,0,30,English,Agency,1 year,Full-time employee,IoT
12/15/2018,29,Male,Berlin,iOS Developer,10,Senior,C/C++,75000,8535,35,English,Startup,1 year,Full-time employee,Manufacture
12/15/2018,28,Male,Munich,Banker,5,Middle,Python,65000,5000,28,Russian,Product,1 year,Full-time employee,Finance / Insurance
12/15/2018,49,Male,Frankfurt,Data Engineer,20,Senior,Clojure,120000,8535,28,English,No data,1 year,Full-time employee,Design
12/15/2018,38,Male,Stuttgart,Backend Developer,18,Senior,Python,84000,8535,28,Russian,Agency,1 year,Founder,Customer Support
12/15/2018,26,Male,Munich,Cloud Engineer,4,Middle,Python,54000,25000,30,English,Product,1 year,Full-time employee,Software Development
12/15/2018,25,Male,Berlin,Product Manager,1,Junior,Javascript / Typescript,40000,8535,30,Deutsch,Product,1 year,Full-time employee,Health
12/15/2018,43,Male,Munich,Software Engineer,10,Senior,Javascript / Typescript,61000,8535,30,English,Product,1 year,Full-time employee,Health
12/15/2018,35,Male,Munich,Solutions architect,15,Senior,Java,85000,8535,28,Deutsch,Product,1 year,Full-time employee,commerce
12/15/2018,31,Male,KÃ¶ln,Backend Developer,2,No data,C/C++,35000,8535,29,Deutsch,Agency,1 year,Full-time employee,Software Development
12/15/2018,27,Male,Munich,Backend Developer,6,Senior,Python,68000,8535,30,English,Startup,1 year,Full-time employee,Health
12/15/2018,33,Female,Munich,Stuttgart,12,Senior,Java,75000,3000,26,English,Startup,1 year,Full-time employee,Finance / Insurance
12/15/2018,32,Male,Berlin,Mobile Developer,10,Senior,Python,96000,8535,28,English,Product,1 year,Full-time employee,IT
12/15/2018,40,Male,KÃ¶ln,Backend Developer,15,Senior,C/C++,70000,8535,25,English,Product,1 year,Full-time employee,Automotive
12/15/2018,32,Male,Berlin,Frontend Developer,5,Senior,Swift,55000,5000,30,English,Product,1 year,Full-time employee,Media
12/15/2018,32,Male,Berlin,Senior Program Manager,10,Senior,AWS,50000,0,20,English,Product,1 year,Full-time employee,Ð¡onstruction
12/15/2018,32,Male,Berlin,Software Engineer,10,Senior,.NET,57000,8535,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,32,Female,Berlin,QA Engineer,8,Senior,Google Cloud,60000,25000,30,English,Product,1 year,Full-time employee,Software Development
12/15/2018,31,Male,Berlin,QA Engineer,10,Senior,Kotlin,44000,1000,28,English,Startup,1 year,Full-time employee,Finance / Insurance
12/15/2018,36,Male,Munich,Backend Developer,10,Senior,PHP,95000,8535,28,Deutsch,Product,1 year,Full-time employee,commerce
12/15/2018,32,Male,Frankfurt,Frontend Developer,5,Middle,SQL,55000,8535,28,Deutsch,Startup,1 year,Full-time employee,commerce
12/15/2018,32,Male,Munich,Backend Developer,18,Senior,Not Relevant,67000,0,25,English,Product,1 year,Full-time employee,Transport
12/15/2018,31,Male,Berlin,Product Manager,8,Middle,PHP,46000,8535,28,English,Product,1 year,Full-time employee,commerce
12/15/2018,30,Male,Berlin,Software Engineer,9,Senior,Ruby,90000,3000,30,English,Agency,No data,Self-employed (freelancer),Finance / Insurance
12/15/2018,33,Male,Munich,Frontend Developer,11,Senior,Javascript / Typescript,92000,8535,24,English,No data,1 year,Full-time employee,Transport
12/15/2018,33,Female,Berlin,QA Engineer,16,Senior,Java,95000,8535,30,English,Product,1 year,Full-time employee,Health
12/15/2018,38,Male,Munich,ML Engineer,5,Senior,Python,70000,8535,30,English,Startup,1 year,Full-time employee,Finance / Insurance
12/15/2018,30,Male,No data,ML Engineer,11,Senior,Scala,115000,8535,30,English,No data,1 year,Full-time employee,commerce
12/15/2018,28,Female,Berlin,DB developer/Data analyst,7,Senior,Ruby,70000,8535,30,English,Startup,1 year,Full-time employee,Education
12/15/2018,37,Male,Brno,Software Engineer,17,Middle,Go,35000,8535,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,26,Male,Berlin,QA Engineer,7,Senior,Java,60000,8535,28,English,Product,1 year,Full-time employee,Catering
12/15/2018,31,Male,Munich,Software Engineer,9,Senior,Javascript / Typescript,90000,8535,30,English,Product,1 year,Full-time employee,Fashion
12/15/2018,31,Male,Munich,Software Engineer,9,Senior,Not Relevant,90000,8535,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,37,Male,Berlin,Backend Developer,17,Senior,Javascript / Typescript,80000,8535,20,English,Startup,1 year,Full-time employee,commerce
12/15/2018,32,Male,Munich,Security Engineer,5,Middle,Ruby,90000,5000,28,English,Product,1 year,Full-time employee,Finance / Insurance
12/15/2018,33,Male,Munich,Software Engineer,13,Senior,C/C++,72000,22500,30,Russian,Startup,1 year,Full-time employee,Transport
12/15/2018,38,Male,Berlin,DevOps,5,Senior,Java,55000,2500,36,Deutsch,Agency,1 year,Full-time employee,Transport
12/15/2018,30,Male,Berlin,Backend Developer,2,Middle,AWS,52000,0,30,English,Product and Projects,1 year,Full-time employee,Finance / Insurance
12/15/2018,37,Male,Dresden,Software Engineer,10,Senior,Python,53000,0,30,Deutsch,Product,1 year,Full-time employee,Transport
12/15/2018,30,Male,Berlin,Software Engineer,8,Senior,Python,72000,36000,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,31,Male,No data,Business Analyst,12,Senior,SAP / ABAP,80000,8535,28,English,No data,1 year,Full-time employee,Manufacture
12/15/2018,41,Male,Munich,ML Engineer,20,No data,Java,200000,8535,26,Deutsch,Startup,1 year,Full-time employee,commerce
12/15/2018,27,Male,Berlin,Backend Developer,5,Middle,Java,63000,5000,28,English,E-Commerce,1 year,Full-time employee,IT
12/15/2018,30,Male,Berlin,Data Engineer,8,Senior,Java,73300,14000,28,English,Product,1 year,Full-time employee,Finance / Insurance
12/15/2018,32,Male,Munich,DBA,10,Senior,Python,115000,10000,28,English,Development,1 year,Full-time employee,Manufacture
12/15/2018,34,Male,Berlin,Backend Developer,12,Senior,Javascript / Typescript,73500,8535,30,English,Product,1 year,Full-time employee,Real Estate
12/15/2018,31,Male,Berlin,DevOps,10,Senior,Java,83000,46000,32,English,Product,1 year,Full-time employee,commerce
12/15/2018,33,Male,Krakow,Support Engineer,7,Senior,Python,42000,18000,30,English,Outsource,1 year,Full-time employee,commerce
12/15/2018,39,Female,Munich,Frontend Developer,5,Middle,Ruby,56000,8535,25,English,Product,1 year,Full-time employee,commerce
12/15/2018,30,Male,Berlin,Frontend Developer,9,Senior,Python,130000,22000,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,30,Male,Berlin,Software Engineer,8,Senior,PHP,70000,8535,26,English,Startup,1 year,Full-time employee,commerce
12/15/2018,24,Male,Berlin,Software Engineer,5,Middle,Java,45000,0,26,English,Startup,1 year,Full-time employee,Telecom
12/15/2018,32,Male,Dublin,Software Engineer,7,Senior,Python,57000,5000,25,English,Product,1 year,Full-time employee,commerce
12/15/2018,29,Female,Amsterdam,Software Engineer,4,Middle,No data,58000,20000,28,English,Startup,1 year,Full-time employee,Finance / Insurance
12/15/2018,30,Male,Amsterdam,Mobile Developer,8,Senior,Python,65000,8535,27,English,No data,1 year,Full-time employee,Finance / Insurance
12/15/2018,23,Male,Eindhoven,Backend Developer,5,Senior,Java,47500,8535,28,English,Product,1 year,Full-time employee,commerce
12/15/2018,33,Female,Munich,Software Engineer,12,Middle,Java,70000,8535,30,English,Product,1 year,Full-time employee,Advertising
12/15/2018,21,Male,Amsterdam,Software Engineer,4,Middle,Swift,90000,0,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,32,Male,Berlin,Software Engineer,5,Middle,Python,50000,8535,30,English,Startup,1 year,Full-time employee,Manufacture
12/15/2018,33,Male,Berlin,Frontend Developer,12,Senior,PHP,85000,8535,28,English,Product,1 year,Full-time employee,commerce
12/15/2018,30,Male,Amsterdam ,Consultant,8,Senior,Scala,65000,8535,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,34,Diverse,Berlin,Software Engineer,5,Middle,C/C++,62000,5000,25,Deutsch,No data,1 year,Full-time employee,commerce
12/15/2018,40,Male,Munich,Software Engineer,20,Senior,Java,60000,8535,25,Deutsch,Product,No data,Full-time employee,Tourism
12/15/2018,28,Male,Luxembourg,Software Engineer,8,Middle,Java,66000,5000,30,French,Agency,1 year,Full-time employee,Telecom
12/15/2018,32,Male,Amsterdam,Software Engineer,15,Senior,Java,75000,6700,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,37,Male,Amsterdam,Software Engineer,8,Middle,Python,70000,15000,30,English,Product,1 year,Full-time employee,Health
12/15/2018,33,Male,Berlin,Backend Developer,10,Senior,Go,65000,8535,28,English,Product,1 year,Full-time employee,commerce
12/15/2018,33,Female,Berlin,Recruiter,10,Senior,Python,65000,0,27,English,Product,1 year,Full-time employee,commerce
12/15/2018,28,Male,Amsterdam,Backend Developer,6,Senior,AWS,70000,8535,21,English,Product,1 year,Full-time employee,Health
12/15/2018,32,Male,Munich,Software Engineer,7,Senior,Python,62000,0,30,English,Product,1 year,Full-time employee,Manufacture
12/15/2018,22,Male,Munich,Testautomation,1,Middle,Python,55000,5000,22,English,Startup,more than 1 year,Full-time employee,Gaming
12/15/2018,30,Male,Berlin,Mobile Developer,5,Senior,Javascript / Typescript,60000,8535,30,English,Startup,more than 1 year,Full-time employee,Software Development
12/15/2018,25,Male,Munich,Software Engineer,5,Middle,Kotlin,56000,16000,28,English,Product,1 year,Full-time employee,commerce
12/15/2018,33,Other,Konstanz,Data Scientist,10,Middle,Java,65000,8535,28,English,Product,1 year,Full-time employee,commerce
12/15/2018,25,Male,Amsterdam,QA Engineer,6,Middle,Not Relevant,78000,8535,24,English,Product,1 year,Full-time employee,Finance / Insurance
12/15/2018,25,Male,Amsterdam,Software Engineer,4,Senior,Javascript / Typescript,60000,8535,22,English,No data,1 year,Full-time employee,Transport
12/15/2018,35,Male,Munich,Data Scientist,12,Senior,PHP,85000,8535,24,English,Product,1 year,Full-time employee,Transport
12/15/2018,34,Male,No data,Software Engineer,12,Senior,Python,61000,8535,30,English,Product,more than 1 year,Full-time employee,commerce
12/15/2018,31,Male,Amsterdam,Software Engineer,10,Senior,Kotlin,68000,3000,24,English,Product,1 year,Full-time employee,Media
12/15/2018,28,Male,Berlin,Backend Developer,8,Senior,AWS,60000,8535,25,English,Product,1 year,Full-time employee,Media
12/15/2018,26,Male,Hamburg,Software Engineer,5,Senior,Python,81000,18000,30,English,Startup,1 year,Full-time employee,commerce
12/15/2018,30,Male,Munich,Backend Developer,3,Middle,Java,61000,0,30,English,Product,1 year,Full-time employee,Software Development
12/15/2018,42,Male,Berlin,Software Engineer,25,Senior,.NET,140000,8800,25,English,Product,1 year,Self-employed (freelancer),Health
12/15/2018,39,Male,Berlin,Support Engineer,6,Senior,Python,52000,0,30,English,Product,1 year,Full-time employee,commerce
12/15/2018,30,Male,Berlin,Data Scientist,5,Senior,Java,65000,48000,35,English,Startup,No data,Full-time employee,Manufacture
12/15/2018,32,Male,Berlin,SAP Developer,8,Senior,Java,80000,8535,28,English,Product,1 year,Full-time employee,Ð¡onstruction
12/15/2018,33,Male,Stuttgart,Frontend Developer,8,Middle,Java,68000,36000,28,Deutsch,Product,1 year,Full-time employee,Finance / Insurance
